-8.51365760249593	38.8048472641296	-163.998960819975
15.8433344841908	13.6670157073703	-165.798231047986
-37.3091888649464	3.97392764558322	-166.286567489823
-270.427713152042	-89.6027464723482	-171.190869084796
-8.49432402881172	-32.9856687380909	-166.015213766929
-45.8044584052062	32.8429664472996	-161.263791484356
-61.5019667567914	-42.0088030457154	-158.578824979622
17.2430436383181	-64.0527427902518	-156.870383239348
50.7895512047117	3.25185378430888	-156.619726960959
-37.3102131520416	-9.37399647234816	-166.190869084796
0.836286847958434	-22.9977464723482	-166.190869084796
-36.0992131520415	-8.46574647234820	-165.190869084796
27.0721141322628	44.0594989908801	-158.592970326439
-81.8433623857065	13.5850607675013	-151.757284787942
17.7902868479584	-35.1077464723482	-164.190869084796
-50.9339631520416	12.7267535276518	-162.690869084796
-45.1817131520416	18.1762535276519	-163.190869084796
-43.3652131520416	16.3597535276518	-163.190869084796
-43.0624631520416	19.6900035276518	-162.690869084796
-38.5212131520416	23.0202535276519	-163.190869084796
-37.9157131520416	24.8367535276518	-163.190869084796
-57.6643285366570	-14.8002080108097	-161.267792161719
-51.2367131520416	10.3047535276518	-162.190869084796
-50.6312131520416	11.5157535276518	-162.190869084796
-24.2638077183947	-79.4797608401643	-153.298366472466
-18.6107872317036	63.6640299307900	-155.052969265846
17.2520646257362	-34.8386353612370	-161.857535751463
24.4507868479584	-22.5940798056815	-161.857535751463
28.3865368479584	10.3047535276518	-162.190869084796
-60.3192131520416	-21.1812464723482	-161.190869084796
-59.1082131520416	-24.8142464723482	-161.190869084796
-56.6862131520416	0.0112535276518200	-161.190869084796
-51.2367131520416	14.2405035276518	-161.190869084796
-89.8394877222957	-35.0894751251882	-148.445259966709
-60.6219631520416	-24.2087464723482	-160.190869084796
-60.3192131520416	-19.9702464723482	-160.190869084796
-54.8697131520416	16.9652535276518	-160.190869084796
-54.8697131520416	19.9927535276518	-160.190869084796
-52.9316420868111	-71.1697828278239	-152.188176086591
-25.2002131520416	49.0567535276518	-159.190869084796
-25.2002131520416	-62.7185464723482	-158.390869084796
-30.6497131520416	-60.5387464723482	-158.190869084796
-27.0167131520416	-64.1717464723482	-158.190869084796
-16.7232131520416	52.6897535276518	-158.190869084796
-10.6682131520416	52.6897535276518	-158.190869084796
40.0138073166620	57.2332487812857	-150.630501241426
-43.9707131520416	46.6347535276518	-157.190869084796
-42.1542131520416	47.8457535276518	-157.190869084796
-37.9157131520416	48.4512535276518	-157.190869084796
-28.5304631520416	-65.3827464723482	-156.940869084796
-11.8792131520416	-72.0432464723482	-157.190869084796
2.24912018129180	59.1484201943185	-156.524202418129
45.6432868479585	16.9652535276518	-157.190869084796
-77.2732131520416	9.69925352765184	-156.190869084796
-48.6633381520416	-59.4791214723482	-155.440869084796
-46.3927131520416	-61.7497464723482	-156.190869084796
-28.8332131520416	54.5062535276518	-156.190869084796
-28.2277131520416	55.7172535276519	-156.190869084796
-25.8057131520416	-66.5937464723482	-156.190869084796
-22.9739058784999	-123.028879211900	-124.826330615306
-2.19121315204161	59.3502535276518	-156.190869084796
45.6432868479584	19.3872535276518	-156.190869084796
46.5515368479584	18.1762535276519	-156.190869084796
47.4597868479584	16.9652535276518	-156.190869084796
-76.8603722429507	13.0570262549246	-154.145414539341
-50.3284631520416	-59.9332464723482	-155.190869084796
-27.6222131520416	59.9557535276518	-154.190869084796
2.95553684795840	62.3777535276518	-154.190869084796
50.4872868479585	28.4697535276519	-153.190869084796
92.4936367245227	-14.8122854184621	-132.834607911730
58.3587868479584	16.9652535276518	-151.190869084796
-53.2197641492307	-92.7921778068416	-141.847006148107
-67.5852131520416	50.2677535276518	-149.190869084796
62.9000368479584	17.5707535276518	-148.690869084796
64.7165368479584	15.4515035276518	-148.690869084796
-40.9432131520416	-84.7587464723481	-148.190869084796
-24.5947131520416	-91.4192464723482	-147.190869084796
-94.2272131520416	3.64425352765183	-146.190869084796
-21.1635464853749	-93.6394131390149	-146.190869084796
15.3682868479584	-85.3642464723482	-146.190869084796
15.3682868479584	-89.6027464723482	-145.190869084796
69.2232604649797	-69.9642772524900	-135.591578304654
22.3368960588795	99.3544013674359	-134.620512049092
38.3772868479584	73.2767535276518	-144.190869084796
55.9367868479585	-63.5662464723482	-143.190869084796
-116.587745510827	-12.9598180022943	-134.719963606510
58.3587868479584	-62.9607464723482	-142.190869084796
60.7807868479585	-59.9332464723482	-142.190869084796
60.7807868479584	-58.7222464723482	-142.190869084796
-99.5866502229798	52.6350229784528	-134.202024691203
-42.2038301124990	95.6245786824874	-134.494346931390
58.3587868479584	-66.5937464723482	-141.190869084796
66.9130158963725	66.9556974341626	-135.565493458752
64.4137868479584	-56.9057464723482	-141.190869084796
17.1847868479584	88.4142535276519	-140.190869084796
81.6705368479584	0.314003527651835	-139.690869084796
84.3952868479584	1.82775352765185	-139.190869084796
-119.904035085024	-34.7997144867486	-130.365059059872
-153.719306124825	-40.4498274072260	-3.73794229462368
-112.392213152042	0.0112535276518331	-137.190869084796
84.3952868479584	4.85525352765183	-137.190869084796
93.9730119458478	55.7861247433905	-123.906369037045
